Tournament,Date,Surface,Round,player_0,player_0_rank,player_0_odd,player_1,player_1_rank,player_1_odd,outcome,player_0_match_win_percent,player_1_match_win_percent,player_0_games_win_percent,player_1_games_win_percent,player_0_5_set_match_win_percent,player_1_5_set_match_win_percent,player_0_close_sets_percent,player_1_close_sets_percent,player_0_match_win_percent_grass,player_1_match_win_percent_grass,player_0_games_win_percent_grass,player_1_games_win_percent_grass,player_0_5_set_match_win_percent_grass,player_1_5_set_match_win_percent_grass,player_0_close_sets_percent_grass,player_1_close_sets_percent_grass,player_0_match_win_percent_52,player_1_match_win_percent_52,player_0_games_win_percent_52,player_1_games_win_percent_52,player_0_5_set_match_win_percent_52,player_1_5_set_match_win_percent_52,player_0_close_sets_percent_52,player_1_close_sets_percent_52,player_0_match_win_percent_grass_60,player_1_match_win_percent_grass_60,player_0_games_win_percent_grass_60,player_1_games_win_percent_grass_60,player_0_5_set_match_win_percent_grass_60,player_1_5_set_match_win_percent_grass_60,player_0_close_sets_percent_grass_60,player_1_close_sets_percent_grass_60,player_0_match_win_percent_hh,player_1_match_win_percent_hh,player_0_games_win_percent_hh,player_1_games_win_percent_hh,player_0_match_win_percent_grass_hh,player_1_match_win_percent_grass_hh,player_0_games_win_percent_grass_hh,player_1_games_win_percent_grass_hh,diff_match_win_percent,diff_games_win_percent,diff_5_set_match_win_percent,diff_close_sets_percent,diff_match_win_percent_grass,diff_games_win_percent_grass,diff_5_set_match_win_percent_grass,diff_close_sets_percent_grass,diff_match_win_percent_52,diff_games_win_percent_52,diff_5_set_match_win_percent_52,diff_close_sets_percent_52,diff_match_win_percent_grass_60,diff_games_win_percent_grass_60,diff_5_set_match_win_percent_grass_60,diff_close_sets_percent_grass_60,diff_match_win_percent_hh,diff_games_win_percent_hh,diff_match_win_percent_grass_hh,diff_games_win_percent_grass_hh
Wimbledon,2011/06/20,Grass,1st Round,Gasquet R.,13.0,1.11,Giraldo S.,64.0,6.0,0,0.6497005988023952,0.41379310344827586,0.543859649122807,0.486745886654479,0.6379310344827587,0.18181818181818182,0.5518783542039356,0.4734982332155477,0.7560975609756098,0.5454545454545454,0.5602968460111317,0.49517684887459806,0.7142857142857143,0.0,0.5761589403973509,0.5142857142857142,0.6721311475409836,0.46938775510204084,0.538047138047138,0.49159327461969576,0.7272727272727273,0.2,0.5414634146341464,0.49044585987261147,1.0,0.5454545454545454,0.6410256410256411,0.49517684887459806,0.0,0.0,0.6666666666666666,0.5142857142857142,1.0,0.0,0.5294117647058824,0.47058823529411764,1.0,0.0,0.5294117647058824,0.47058823529411764,0.2359074953541193,0.057113762468328055,0.45611285266457685,0.07838012098838792,0.21064301552106435,0.06511999713653366,0.7142857142857143,0.0618732261116367,0.20274339243894274,0.04645386342744223,0.5272727272727273,0.05101755476153491,0.4545454545454546,0.14584879215104302,0.0,0.1523809523809524,1.0,0.05882352941176472,1.0,0.05882352941176472
Wimbledon,2011/06/20,Grass,1st Round,Kunitsyn I.,66.0,1.44,Sijsling I.,188.0,2.62,0,0.3872832369942196,0.3333333333333333,0.46432949252267713,0.45726495726495725,0.2,0.0,0.39713774597495527,0.4444444444444444,0.34615384615384615,0.5,0.4667697063369397,0.4807692307692308,0.2,0.0,0.375,0.5,0.375,0.3333333333333333,0.4735915492957746,0.46153846153846156,0.25,0.0,0.3875,0.4444444444444444,0.5,0.5,0.48,0.4807692307692308,0.0,0.0,0.34615384615384615,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05394990366088631,0.007064535257719884,0.2,-0.04730669846948915,-0.15384615384615385,-0.013999524432291077,0.2,-0.125,0.041666666666666685,0.012053087757313063,0.25,-0.05694444444444441,0.0,-0.0007692307692307998,0.0,-0.15384615384615385,0.0,0.0,0.0,0.0
Wimbledon,2011/06/20,Grass,1st Round,Sela D.,84.0,1.12,Gil F.,91.0,5.5,0,0.41025641025641024,0.42857142857142855,0.4773507206588881,0.4711964549483013,0.38461538461538464,0.09090909090909091,0.41935483870967744,0.40875912408759124,0.47058823529411764,0.16666666666666666,0.49896907216494846,0.42011834319526625,0.5,0.0,0.47619047619047616,0.2916666666666667,0.3125,0.34615384615384615,0.47139588100686497,0.451559934318555,0.25,0.2,0.42857142857142855,0.3068181818181818,0.5,0.0,0.5,0.2682926829268293,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018315018315018305,0.006154265710586804,0.29370629370629375,0.010595714622086194,0.303921568627451,0.0788507289696822,0.5,0.18452380952380948,-0.033653846153846145,0.019835946688309958,0.04999999999999999,0.12175324675324672,0.5,0.23170731707317072,0.0,0.6,0.0,0.0,0.0,0.0
Wimbledon,2011/06/20,Grass,1st Round,Berdych T.,7.0,1.01,Volandri F.,81.0,15.0,0,0.625974025974026,0.4603960396039604,0.5386212624584718,0.49242761692650333,0.6875,0.3,0.5368821292775665,0.42724458204334365,0.7391304347826086,0.2,0.5381944444444444,0.376,0.7692307692307693,0.0,0.5736842105263158,0.19047619047619047,0.6417910447761194,0.375,0.5454545454545454,0.4550898203592814,0.7142857142857143,0.0,0.5545851528384279,0.3684210526315789,0.8181818181818182,0.5,0.555858310626703,0.4772727272727273,0.8571428571428571,0.0,0.6382978723404256,0.5,0.6666666666666666,0.3333333333333333,0.625,0.375,0.6666666666666666,0.3333333333333333,0.625,0.375,0.16557798637006554,0.04619364553196842,0.3875,0.10963754723422287,0.5391304347826087,0.16219444444444442,0.7692307692307693,0.38320802005012533,0.26679104477611937,0.090364725095264,0.7142857142857143,0.18616410020684898,0.31818181818181823,0.0785855833539757,0.8571428571428571,0.13829787234042556,0.3333333333333333,0.25,0.3333333333333333,0.25
Wimbledon,2011/06/20,Grass,1st Round,Murray A.,4.0,1.005,Gimeno-Traver D.,59.0,21.0,0,0.7257617728531855,0.34285714285714286,0.558126660761736,0.4589122667725288,0.7380952380952381,0.26666666666666666,0.5755395683453237,0.391304347826087,0.7755102040816326,0.2222222222222222,0.5684438040345822,0.40562248995983935,0.7727272727272727,0.3333333333333333,0.6230366492146597,0.3333333333333333,0.746268656716418,0.375,0.5718509757539917,0.4588969823100936,0.8,0.3333333333333333,0.5767634854771784,0.38636363636363635,0.8333333333333334,0.2,0.5882352941176471,0.3611111111111111,0.8,0.0,0.6521739130434783,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3829046299960427,0.09921439398920723,0.4714285714285715,0.18423522051923674,0.5532879818594104,0.16282131407474282,0.4393939393939394,0.2897033158813264,0.37126865671641796,0.11295399344389806,0.46666666666666673,0.19039984911354202,0.6333333333333333,0.22712418300653597,0.8,0.4757033248081841,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Verdasco F.,22.0,1.53,Stepanek R.,60.0,2.37,0,0.6059850374064838,0.6125,0.5317040315597037,0.5281390543332928,0.6785714285714286,0.5932203389830508,0.5579868708971554,0.538961038961039,0.6,0.6333333333333333,0.5395348837209303,0.5334685598377282,0.6666666666666666,0.6666666666666666,0.5815602836879432,0.5833333333333334,0.5,0.5319148936170213,0.5166795965865012,0.49759846301633043,0.6923076923076923,0.25,0.5235294117647059,0.436241610738255,0.5,0.6666666666666666,0.5,0.52,0.0,0.0,0.42857142857142855,0.5,0.5,0.5,0.5603448275862069,0.4396551724137931,0.5,0.5,0.5603448275862069,0.4396551724137931,-0.006514962593516249,0.0035649772264109147,0.08535108958837778,0.0190258319361164,-0.033333333333333326,0.006066323883202052,0.0,-0.0017730496453901567,-0.03191489361702127,0.019081133570170772,0.4423076923076923,0.0872878010264509,-0.16666666666666663,-0.020000000000000018,0.0,-0.07142857142857145,0.0,0.12068965517241376,0.0,0.12068965517241376
Wimbledon,2011/06/21,Grass,1st Round,Roddick A.,10.0,1.02,Beck A.,156.0,12.0,0,0.7620253164556962,0.43037974683544306,0.5591871944790568,0.48714285714285716,0.7472527472527473,0.4117647058823529,0.6225310899780542,0.4612546125461255,0.8113207547169812,0.5384615384615384,0.5538818076477404,0.5078125,0.7857142857142857,0.25,0.641860465116279,0.5531914893617021,0.6538461538461539,0.2727272727272727,0.5395522388059701,0.46710526315789475,0.6666666666666666,0.4,0.5862068965517241,0.37209302325581395,0.7,0.6,0.5585284280936454,0.52,0.75,0.5,0.6578947368421053,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316455696202531,0.07204433733619969,0.33548804137039434,0.1612764774319287,0.27285921625544274,0.04606930764774042,0.5357142857142857,0.08866897575457688,0.38111888111888115,0.0724469756480754,0.2666666666666666,0.21411387329591014,0.09999999999999998,0.03852842809364543,0.25,0.07894736842105265,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Haase R.,58.0,1.08,Riba P.,71.0,7.0,0,0.42696629213483145,0.37209302325581395,0.4840357598978289,0.45600756859035,0.35714285714285715,0.42857142857142855,0.488135593220339,0.40559440559440557,0.25,0.0,0.46175637393767704,0.43478260869565216,0.3333333333333333,0.0,0.47619047619047616,0.3333333333333333,0.46875,0.35714285714285715,0.4977827050997783,0.4469914040114613,0.5714285714285714,0.4,0.5454545454545454,0.39361702127659576,0.3333333333333333,0.0,0.4853801169590643,0.43478260869565216,0.5,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548732688790175,0.028028191307478856,-0.0714285714285714,0.08254118762593343,0.25,0.026973765242024883,0.3333333333333333,0.14285714285714285,0.11160714285714285,0.050791301088316976,0.17142857142857137,0.15183752417794966,0.3333333333333333,0.05059750826341214,0.5,0.16666666666666669,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Stakhovsky S.,46.0,1.05,Cox D.,273.0,9.0,0,0.5258620689655172,0.0,0.49154834347532117,0.2857142857142857,0.5,0.0,0.4654255319148936,0.16666666666666666,0.5454545454545454,0.0,0.5214007782101168,0.2857142857142857,0.0,0.0,0.5454545454545454,0.16666666666666666,0.49019607843137253,0.0,0.4866666666666667,0.2857142857142857,0.75,0.0,0.46745562130177515,0.16666666666666666,0.625,0.0,0.55,0.2857142857142857,0.0,0.0,0.5416666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5258620689655172,0.20583405776103547,0.5,0.2987588652482269,0.5454545454545454,0.23568649249583107,0.0,0.3787878787878788,0.49019607843137253,0.200952380952381,0.75,0.30078895463510846,0.625,0.26428571428571435,0.0,0.375,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Berlocq C.,70.0,3.0,Beck K.,156.0,1.36,1,0.33695652173913043,0.34285714285714286,0.463558171118153,0.45459770114942527,0.14285714285714285,0.3333333333333333,0.40460526315789475,0.3803418803418803,0.2857142857142857,0.38461538461538464,0.44385026737967914,0.4823232323232323,0.0,0.4,0.37037037037037035,0.40816326530612246,0.38461538461538464,0.18181818181818182,0.4731182795698925,0.40329218106995884,0.25,0.0,0.4186046511627907,0.22857142857142856,0.5,0.2,0.5636363636363636,0.47101449275362317,0.0,0.5,0.8333333333333334,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005900621118012428,0.008960469968727736,-0.19047619047619047,0.024263382816014423,-0.09890109890109894,-0.03847296494355318,-0.4,-0.03779289493575211,0.2027972027972028,0.06982609849993365,0.25,0.19003322259136216,0.3,0.09262187088274043,-0.5,0.5701754385964912,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Kubot L.,93.0,1.8,Clement A.,143.0,1.9,0,0.39080459770114945,0.45041322314049587,0.4731182795698925,0.48880474152123804,0.5,0.4,0.4334470989761092,0.4466501240694789,0.25,0.5,0.47540983606557374,0.5040650406504065,0.5,0.5384615384615384,0.4375,0.4657534246575342,0.36666666666666664,0.3333333333333333,0.4762456546929316,0.4635658914728682,0.5,0.42857142857142855,0.4811320754716981,0.38372093023255816,0.3333333333333333,0.4444444444444444,0.5094339622641509,0.4872881355932203,0.5,0.6666666666666666,0.5384615384615384,0.3939393939393939,1.0,0.0,0.7058823529411765,0.29411764705882354,1.0,0.0,0.7058823529411765,0.29411764705882354,-0.05960862543934642,-0.015686461951345543,0.09999999999999998,-0.01320302509336968,-0.25,-0.028655204584832727,-0.038461538461538436,-0.02825342465753422,0.033333333333333326,0.012679763220063422,0.07142857142857145,0.09741114523913996,-0.1111111111111111,0.022145826670930624,-0.16666666666666663,0.1445221445221445,1.0,0.411764705882353,1.0,0.411764705882353
Wimbledon,2011/06/21,Grass,1st Round,Kavcic B.,74.0,2.37,Kamke T.,83.0,1.53,1,0.36363636363636365,0.3225806451612903,0.4630952380952381,0.46064516129032257,0.2857142857142857,0.4,0.37168141592920356,0.36283185840707965,0.0,0.3333333333333333,0.3904761904761905,0.4585365853658537,0.0,0.5,0.14285714285714285,0.4230769230769231,0.42857142857142855,0.3333333333333333,0.49242424242424243,0.46726190476190477,0.4,0.42857142857142855,0.4246575342465753,0.3894736842105263,0.0,0.4,0.3904761904761905,0.46987951807228917,0.0,0.6666666666666666,0.14285714285714285,0.47619047619047616,1.0,0.0,0.6756756756756757,0.32432432432432434,1.0,0.0,0.6756756756756757,0.32432432432432434,0.04105571847507333,0.0024500768049155464,-0.11428571428571432,0.008849557522123908,-0.3333333333333333,-0.0680603948896632,-0.5,-0.2802197802197802,0.09523809523809523,0.025162337662337664,-0.028571428571428525,0.035183850036049014,-0.4,-0.0794033275960987,-0.6666666666666666,-0.3333333333333333,1.0,0.3513513513513513,1.0,0.3513513513513513
Wimbledon,2011/06/21,Grass,1st Round,Del Potro J.M.,21.0,1.01,Cipolla F.,112.0,13.0,0,0.7008928571428571,0.2631578947368421,0.5525263540530716,0.3997760358342665,0.7083333333333334,0.375,0.5651041666666666,0.2692307692307692,0.6111111111111112,0.0,0.532258064516129,0.375,0.5,0.0,0.5303030303030303,0.16666666666666666,0.7560975609756098,0.14285714285714285,0.5658747300215983,0.363013698630137,0.6,0.0,0.5789473684210527,0.17391304347826086,0.6666666666666666,0.0,0.5625,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437734962406015,0.15275031821880508,0.33333333333333337,0.2958733974358974,0.6111111111111112,0.157258064516129,0.5,0.36363636363636365,0.613240418118467,0.20286103139146128,0.6,0.4050343249427918,0.6666666666666666,0.5625,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Mannarino A.,55.0,1.28,Niland C.,181.0,3.5,0,0.3953488372093023,0.0,0.4491525423728814,0.3333333333333333,0.2222222222222222,0.0,0.3877551020408163,0.0,0.4,0.0,0.45528455284552843,0.0,0.0,0.0,0.35294117647058826,0.0,0.4375,0.0,0.4690157958687728,0.0,0.4,0.0,0.4528301886792453,0.0,0.5,0.0,0.4948453608247423,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3953488372093023,0.11581920903954807,0.2222222222222222,0.3877551020408163,0.4,0.45528455284552843,0.0,0.35294117647058826,0.4375,0.4690157958687728,0.4,0.4528301886792453,0.5,0.4948453608247423,0.0,0.5,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Simon G.,16.0,1.33,Roger-Vasselin E.,145.0,3.25,0,0.6012269938650306,0.2857142857142857,0.5194144647066121,0.4578313253012048,0.5957446808510638,0.3333333333333333,0.5111940298507462,0.38,0.5555555555555556,0.2857142857142857,0.5069182389937107,0.4647887323943662,0.6363636363636364,0.4,0.5048543689320388,0.3548387096774194,0.6307692307692307,0.25,0.5364154528182394,0.4756756756756757,0.7,0.0,0.5116279069767442,0.44,0.6,0.0,0.4928571428571429,0.43478260869565216,0.0,0.0,0.5294117647058824,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31551270815074495,0.06158313940540733,0.2624113475177305,0.13119402985074624,0.2698412698412699,0.0421295065993445,0.23636363636363633,0.15001565925461946,0.38076923076923075,0.06073977714256373,0.7,0.0716279069767442,0.6,0.05807453416149072,0.0,0.19607843137254904,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Chela J.I.,20.0,2.2,Matosevic M.,150.0,1.61,0,0.5265017667844523,0.125,0.5078796561604585,0.4228855721393035,0.5,0.0,0.49413020277481323,0.32142857142857145,0.2,0.0,0.45408163265306123,0.0,0.25,0.0,0.391304347826087,0.0,0.6153846153846154,0.0,0.5437928408225438,0.38095238095238093,0.625,0.0,0.5523255813953488,0.2857142857142857,0.0,0.0,0.44680851063829785,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40150176678445226,0.08499408402115499,0.5,0.17270163134624178,0.2,0.45408163265306123,0.25,0.391304347826087,0.6153846153846154,0.16284045987016282,0.625,0.2666112956810631,0.0,0.44680851063829785,0.0,0.6,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Robredo T.,31.0,2.2,Lu Y.H.,57.0,1.61,1,0.6368286445012787,0.34108527131782945,0.5308159275645643,0.4581685427441436,0.675,0.3076923076923077,0.5333833458364591,0.3917995444191344,0.45,0.34782608695652173,0.48242811501597443,0.45362318840579713,0.45454545454545453,0.4444444444444444,0.5,0.42528735632183906,0.6428571428571429,0.34375,0.5301556420233463,0.444015444015444,0.6666666666666666,0.3333333333333333,0.5652173913043478,0.3611111111111111,0.0,0.5,0.41379310344827586,0.48986486486486486,0.0,0.75,0.375,0.47368421052631576,1.0,0.0,0.7317073170731707,0.2682926829268293,1.0,0.0,0.7317073170731707,0.2682926829268293,0.2957433731834493,0.07264738482042071,0.36730769230769234,0.14158380141732468,0.10217391304347828,0.028804926610177306,0.01010101010101011,0.07471264367816094,0.2991071428571429,0.08614019800790229,0.3333333333333333,0.20410628019323668,-0.5,-0.076071761416589,-0.75,-0.09868421052631576,1.0,0.46341463414634143,1.0,0.46341463414634143
Wimbledon,2011/06/21,Grass,1st Round,Youzhny M.,17.0,1.25,Monaco J.,43.0,3.75,0,0.600609756097561,0.5521885521885522,0.5293978188715031,0.5135628952916373,0.6666666666666666,0.39473684210526316,0.5381205673758865,0.4953464322647363,0.5862068965517241,0.0,0.5186813186813187,0.44,0.6470588235294118,0.0,0.512396694214876,0.4,0.6,0.45714285714285713,0.5329202168861348,0.4953051643192488,0.7142857142857143,0.25,0.5705521472392638,0.45132743362831856,0.3333333333333333,0.0,0.5,0.0,0.5,0.0,0.5384615384615384,0.0,0.0,1.0,0.4090909090909091,0.5909090909090909,0.0,1.0,0.4090909090909091,0.5909090909090909,0.048421203909008725,0.015834923579865712,0.27192982456140347,0.04277413511115025,0.5862068965517241,0.07868131868131872,0.6470588235294118,0.11239669421487597,0.14285714285714285,0.037615052566885965,0.4642857142857143,0.11922471361094528,0.3333333333333333,0.5,0.5,0.5384615384615384,-1.0,-0.18181818181818182,-1.0,-0.18181818181818182
Wimbledon,2011/06/21,Grass,1st Round,Hanescu V.,63.0,1.11,Pospisil J.,133.0,6.0,0,0.4847161572052402,0.0,0.49864314789687925,0.3076923076923077,0.55,0.0,0.4915254237288136,0.0,0.4666666666666667,0.0,0.4876190476190476,0.29411764705882354,0.6666666666666666,0.0,0.5396825396825397,0.0,0.425531914893617,0.0,0.49587458745874585,0.29411764705882354,0.6,0.0,0.5099337748344371,0.0,0.6666666666666666,0.0,0.5,0.29411764705882354,1.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4847161572052402,0.19095084020457154,0.55,0.4915254237288136,0.4666666666666667,0.19350140056022408,0.6666666666666666,0.5396825396825397,0.425531914893617,0.2017569403999223,0.6,0.5099337748344371,0.6666666666666666,0.20588235294117646,1.0,0.6153846153846154,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Davydenko N.,27.0,2.1,Tomic B.,158.0,1.66,1,0.6938325991189427,0.2857142857142857,0.5615489749430523,0.4371859296482412,0.7529411764705882,0.4,0.5711488250652742,0.3373493975903614,0.5,0.3333333333333333,0.5043782837127846,0.4470588235294118,0.5833333333333334,0.0,0.46153846153846156,0.45454545454545453,0.5,0.3,0.521982414068745,0.4489051094890511,0.3333333333333333,0.5,0.5238095238095238,0.3684210526315789,0.5,0.3333333333333333,0.5035460992907801,0.4470588235294118,0.5,0.0,0.5625,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408118313404657,0.12436304529481113,0.3529411764705882,0.23379942747491278,0.16666666666666669,0.057319460183372806,0.5833333333333334,0.006993006993007034,0.2,0.07307730457969391,-0.16666666666666669,0.1553884711779449,0.16666666666666669,0.056487275761368305,0.5,0.10795454545454547,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Cilic M.,26.0,1.57,Ljubicic I.,33.0,2.25,1,0.6104417670682731,0.6457765667574932,0.5282188335167427,0.5293265749456916,0.66,0.5645161290322581,0.5478158205430933,0.5763265306122449,0.6,0.5666666666666667,0.5099075297225891,0.5108225108225108,0.5555555555555556,0.4444444444444444,0.5806451612903226,0.6018518518518519,0.56,0.5555555555555556,0.5142140468227425,0.5130278526504941,0.5714285714285714,0.625,0.5,0.5099337748344371,0.6,0.25,0.4846153846153846,0.4807692307692308,0.0,0.0,0.5294117647058824,0.5,0.0,1.0,0.44,0.56,0.0,1.0,0.44,0.56,-0.03533479968922004,-0.0011077414289488718,0.09548387096774191,-0.028510710069151624,0.033333333333333326,-0.0009149810999217189,0.11111111111111116,-0.02120669056152924,0.004444444444444473,0.0011861941722484115,-0.0535714285714286,-0.009933774834437137,0.35,0.0038461538461538325,0.0,0.02941176470588236,-1.0,-0.12000000000000005,-1.0,-0.12000000000000005
Wimbledon,2011/06/21,Grass,1st Round,Mayer F.,18.0,1.03,Evans D.,301.0,11.0,0,0.497737556561086,0.0,0.4973973395026027,0.3958333333333333,0.45454545454545453,0.0,0.448559670781893,0.21428571428571427,0.65,0.0,0.5113438045375218,0.36619718309859156,0.6666666666666666,0.0,0.48717948717948717,0.18181818181818182,0.6129032258064516,0.0,0.5194805194805194,0.5161290322580645,0.5,0.0,0.5050505050505051,0.6666666666666666,0.8,0.0,0.5290322580645161,0.5161290322580645,1.0,0.0,0.5789473684210527,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497737556561086,0.10156400616926936,0.45454545454545453,0.23427395649617874,0.65,0.14514662143893026,0.6666666666666666,0.30536130536130535,0.6129032258064516,0.0033514872224549297,0.5,-0.16161616161616155,0.8,0.012903225806451646,1.0,-0.08771929824561397,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Troicki V.,12.0,1.02,Gonzalez M.,86.0,12.0,0,0.546448087431694,0.38181818181818183,0.5082191780821917,0.45492957746478874,0.5555555555555556,0.3333333333333333,0.4925373134328358,0.4126984126984127,0.5,0.0,0.49581589958158995,0.35555555555555557,0.6,0.0,0.484375,0.3076923076923077,0.639344262295082,0.3,0.5353260869565217,0.4386694386694387,0.625,0.0,0.5577889447236181,0.390625,0.5,0.0,0.5333333333333333,0.32075471698113206,0.5,0.0,0.5,0.25,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.1646299056135122,0.05328960061740301,0.22222222222222227,0.07983890073442312,0.5,0.14026034402603438,0.6,0.1766826923076923,0.339344262295082,0.09665664828708304,0.625,0.16716394472361806,0.5,0.21257861635220127,0.5,0.25,-1.0,0.0,-1.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Federer R.,3.0,0.0,Kukushkin M.,61.0,34.0,0,0.8740157480314961,0.43137254901960786,0.5956969968623935,0.47692307692307695,0.907608695652174,0.25,0.6421775898520085,0.43478260869565216,0.9491525423728814,0.3333333333333333,0.6004415011037527,0.48333333333333334,0.9487179487179487,0.0,0.6549019607843137,0.3333333333333333,0.8395061728395061,0.46153846153846156,0.586880320480721,0.4828711256117455,0.8260869565217391,0.25,0.615916955017301,0.4069767441860465,0.8,0.3333333333333333,0.576271186440678,0.48333333333333334,0.8,0.0,0.625,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4426431990118882,0.11877391993931657,0.657608695652174,0.2073949811563563,0.615819209039548,0.11710816777041938,0.9487179487179487,0.3215686274509804,0.37796771130104456,0.10400919486897553,0.5760869565217391,0.20894021083125452,0.46666666666666673,0.09293785310734465,0.8,0.2916666666666667,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Baghdatis M.,30.0,1.16,Blake J.,102.0,4.5,0,0.5921985815602837,0.6428571428571429,0.522202726413821,0.5355658198614319,0.6271186440677966,0.609375,0.5435684647302904,0.5660211267605634,0.631578947368421,0.5806451612903226,0.5385321100917431,0.5205949656750573,0.6875,0.45454545454545453,0.5821917808219178,0.5130434782608696,0.5471698113207547,0.4827586206896552,0.5130111524163569,0.48201438848920863,0.5,0.5,0.5380116959064327,0.43157894736842106,0.42857142857142855,0.0,0.4797297297297297,0.39622641509433965,0.0,0.0,0.391304347826087,0.25,1.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,-0.050658561296859195,-0.013363093447610885,0.017743644067796605,-0.022452662030272963,0.0509337860780984,0.017937144416685813,0.23295454545454547,0.0691483025610482,0.06441119063109951,0.03099676392714823,0.0,0.10643274853801166,0.42857142857142855,0.08350331463539007,0.0,0.14130434782608697,1.0,0.3333333333333333,1.0,0.3333333333333333
Wimbledon,2011/06/21,Grass,1st Round,Malisse X.,42.0,1.1,Zverev M.,103.0,6.5,0,0.5490196078431373,0.4074074074074074,0.5205004812319538,0.4690346083788707,0.4864864864864865,0.14285714285714285,0.5189504373177842,0.4457274826789838,0.5806451612903226,0.45,0.5252525252525253,0.4669260700389105,0.5,0.3333333333333333,0.5575221238938053,0.4393939393939394,0.5490196078431373,0.3333333333333333,0.5136399064692128,0.4332191780821918,0.5555555555555556,0.0,0.5087719298245614,0.35294117647058826,0.7058823529411765,0.4,0.546236559139785,0.42727272727272725,0.6666666666666666,0.0,0.5964912280701754,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14161220043572992,0.05146587285308313,0.34362934362934366,0.07322295463880041,0.1306451612903226,0.05832645521361479,0.16666666666666669,0.1181281844998659,0.215686274509804,0.08042072838702097,0.5555555555555556,0.15583075335397317,0.3058823529411765,0.11896383186705772,0.6666666666666666,0.2631578947368421,0.0,0.0,0.0,0.0
Wimbledon,2011/06/21,Grass,1st Round,Montanes A.,34.0,3.25,Seppi A.,38.0,1.33,1,0.4927007299270073,0.46283783783783783,0.49130434782608695,0.4904219691895512,0.4222222222222222,0.375,0.45394736842105265,0.4865702479338843,0.45454545454545453,0.5526315789473685,0.4794520547945205,0.500886524822695,0.45454545454545453,0.5384615384615384,0.4,0.5142857142857142,0.5576923076923077,0.5319148936170213,0.5109170305676856,0.5074135090609555,0.6363636363636364,0.42857142857142855,0.4943820224719101,0.5161290322580645,0.6666666666666666,0.6,0.5238095238095238,0.5144927536231884,0.6666666666666666,0.5,0.4666666666666667,0.5,1.0,0.0,0.5714285714285714,0.42857142857142855,1.0,0.0,0.5714285714285714,0.42857142857142855,0.02986289208916948,0.00088237863653573,0.04722222222222222,-0.03262287951283166,-0.09808612440191394,-0.0214344700281745,-0.0839160839160839,-0.11428571428571421,0.025777414075286442,0.0035035215067300562,0.2077922077922078,-0.021747009786154403,0.06666666666666665,0.009316770186335477,0.16666666666666663,-0.033333333333333326,1.0,0.14285714285714285,1.0,0.14285714285714285
